Source,Target,Weight,July19Topic,PostDate
User1473,Post050,1,9,Mar-17
User1469,Post190,1,10,Feb-17
User1465,Post500,1,5,Mar-17
User1464,Post546,1,9,Mar-17
User1464,Post500,1,5,Mar-17
User1463,Post447,1,1,Mar-17
User1462,Post281,1,12,Feb-17
User1461,Post600,1,7,Mar-17
User1457,Post066,1,12,Mar-17
User1456,Post447,1,1,Mar-17
User1455,Post287,1,1,Apr-17
User1455,Post281,1,12,Feb-17
User1452,Post546,1,9,Mar-17
User1451,Post140,1,12,Mar-17
User1449,Post571,1,12,Feb-17
User1445,Post297,1,13,Mar-17
User1441,Post069,1,14,Mar-17
User1440,Post201,1,13,Mar-17
User1439,Post439,1,12,Apr-17
User1439,Post185,1,13,Mar-17
User1437,Post281,1,12,Feb-17
User1436,Post035,1,12,Apr-17
User1436,Post447,1,1,Mar-17
User1433,Post281,1,12,Feb-17
User1428,Post281,1,12,Feb-17
User1427,Post281,1,12,Feb-17
User1426,Post379,1,14,Jan-17
User1424,Post368,1,6,Apr-17
User1419,Post201,1,13,Mar-17
User1417,Post439,1,12,Apr-17
User1416,Post287,1,1,Apr-17
User1413,Post597,1,1,Apr-17
User1409,Post201,1,13,Mar-17
User1408,Post571,1,12,Feb-17
User1405,Post249,1,17,Mar-17
User1404,Post536,1,14,Jan-17
User1397,Post329,1,4,Mar-17
User1393,Post368,1,6,Apr-17
User1393,Post035,1,12,Apr-17
User1390,Post357,1,14,Feb-17
User1388,Post025,1,7,Mar-17
User1387,Post287,1,1,Apr-17
User1384,Post500,1,5,Mar-17
User1382,Post546,1,9,Mar-17
User1376,Post010,1,8,Mar-17
User1376,Post190,1,10,Feb-17
User1374,Post439,1,12,Apr-17
User1371,Post500,1,5,Mar-17
User1370,Post025,1,7,Mar-17
User1369,Post428,1,7,Mar-17
User1369,Post010,1,8,Mar-17
User1364,Post281,1,12,Feb-17
User1359,Post439,1,12,Apr-17
User1359,Post025,1,7,Mar-17
User1356,Post571,1,12,Feb-17
User1355,Post597,1,1,Apr-17
User1355,Post287,1,1,Apr-17
User1355,Post571,1,12,Feb-17
User1353,Post439,1,12,Apr-17
User1352,Post281,1,12,Feb-17
User1351,Post597,1,1,Apr-17
User1350,Post201,1,13,Mar-17
User1342,Post160,1,1,Apr-17
User1340,Post447,1,1,Mar-17
User1340,Post281,1,12,Feb-17
User1338,Post371,1,17,Mar-17
User1337,Post281,1,12,Feb-17
User1329,Post447,1,1,Mar-17
User1328,Post439,1,12,Apr-17
User1328,Post249,1,17,Mar-17
User1327,Post597,1,1,Apr-17
User1325,Post066,1,12,Mar-17
User1322,Post500,1,5,Mar-17
User1321,Post281,1,12,Feb-17
User1320,Post281,1,12,Feb-17
User1316,Post281,1,12,Feb-17
User1314,Post439,1,12,Apr-17
User1314,Post025,1,7,Mar-17
User1312,Post329,1,4,Mar-17
User1311,Post548,1,10,Mar-17
User1306,Post066,1,12,Mar-17
User1305,Post447,1,1,Mar-17
User1304,Post570,1,8,Feb-17
User1302,Post281,1,12,Feb-17
User1606,Post167,1,14,Feb-17
User1299,Post536,1,14,Jan-17
User1297,Post500,1,5,Mar-17
User1296,Post609,1,9,Feb-17
User1292,Post567,1,7,Apr-17
User1292,Post070,1,8,Feb-17
User1289,Post597,1,1,Apr-17
User1288,Post032,1,13,Apr-17
User1288,Post035,1,12,Apr-17
User1286,Post181,1,16,Mar-17
User1284,Post201,1,13,Mar-17
User1279,Post447,1,1,Mar-17
User1277,Post447,1,1,Mar-17
User1276,Post439,1,12,Apr-17
User1275,Post065,1,3,Apr-17
User1274,Post035,1,12,Apr-17
User1273,Post069,1,14,Mar-17
User1271,Post281,1,12,Feb-17
User1270,Post571,1,12,Feb-17
User1263,Post249,1,17,Mar-17
User1261,Post044,1,16,Feb-17
User1260,Post500,1,5,Mar-17
User1258,Post500,1,5,Mar-17
User1257,Post417,1,11,Feb-17
User1255,Post281,1,12,Feb-17
User1254,Post032,1,13,Apr-17
User1253,Post025,1,7,Mar-17
User1251,Post500,1,5,Mar-17
User1250,Post571,1,12,Feb-17
User1247,Post194,1,8,Feb-17
User1242,Post044,1,16,Feb-17
User1241,Post281,1,12,Feb-17
User1239,Post509,1,1,Apr-17
User1239,Post301,1,1,Apr-17
User1237,Post500,1,5,Mar-17
User1230,Post036,1,1,Apr-17
User1230,Post287,1,1,Apr-17
User1227,Post035,1,12,Apr-17
User1222,Post447,1,1,Mar-17
User1221,Post281,1,12,Feb-17
User1220,Post036,1,1,Apr-17
User1219,Post546,1,9,Mar-17
User1216,Post201,1,13,Mar-17
User1214,Post287,1,1,Apr-17
User1214,Post447,1,1,Mar-17
User1210,Post447,1,1,Mar-17
User1207,Post252,1,7,Apr-17
User1204,Post025,1,7,Mar-17
User1203,Post281,1,12,Feb-17
User1201,Post536,1,14,Jan-17
User1195,Post201,1,13,Mar-17
User1194,Post190,1,10,Feb-17
User1193,Post281,1,12,Feb-17
User1191,Post120,1,8,Mar-17
User1190,Post548,1,10,Mar-17
User1187,Post439,1,12,Apr-17
User1185,Post338,1,15,Apr-17
User1173,Post470,1,8,Mar-17
User1172,Post447,1,1,Mar-17
User1170,Post546,1,9,Mar-17
User1169,Post025,1,7,Mar-17
User1168,Post500,1,5,Mar-17
User1166,Post287,1,1,Apr-17
User1164,Post500,1,5,Mar-17
User1161,Post201,1,13,Mar-17
User1159,Post504,1,3,Apr-17
User1158,Post281,1,12,Feb-17
User1156,Post357,1,14,Feb-17
User1156,Post379,1,14,Jan-17
User1154,Post201,1,13,Mar-17
User1150,Post069,1,14,Mar-17
User1145,Post463,1,1,Apr-17
User1144,Post509,1,1,Apr-17
User1143,Post287,1,1,Apr-17
User1138,Post546,1,9,Mar-17
User1136,Post201,1,13,Mar-17
User1129,Post032,1,13,Apr-17
User1129,Post368,1,6,Apr-17
User1129,Post439,1,12,Apr-17
User1129,Post152,1,5,Mar-17
User1125,Post201,1,13,Mar-17
User1119,Post329,1,4,Mar-17
User1115,Post147,1,15,Mar-17
User1115,Post470,1,8,Mar-17
User1115,Post010,1,8,Mar-17
User1114,Post066,1,12,Mar-17
User1114,Post050,1,9,Mar-17
User1114,Post470,1,8,Mar-17
User1114,Post174,1,15,Mar-17
User1114,Post073,1,7,Feb-17
User1113,Post536,1,14,Jan-17
User1112,Post035,1,12,Apr-17
User1112,Post201,1,13,Mar-17
User1109,Post281,1,12,Feb-17
User1107,Post500,1,5,Mar-17
User1106,Post281,1,12,Feb-17
User1099,Post065,1,3,Apr-17
User1099,Post425,1,4,Apr-17
User1098,Post571,1,12,Feb-17
User1095,Post546,1,9,Mar-17
User1091,Post125,1,16,Mar-17
User1088,Post287,1,1,Apr-17
User1087,Post025,1,7,Mar-17
User1085,Post447,1,1,Mar-17
User1084,Post025,1,7,Mar-17
User1084,Post201,1,13,Mar-17
User1078,Post036,1,1,Apr-17
User1078,Post571,1,12,Feb-17
User1075,Post281,1,12,Feb-17
User1074,Post447,1,1,Mar-17
User1071,Post439,1,12,Apr-17
User1070,Post597,1,1,Apr-17
User1067,Post571,1,12,Feb-17
User1067,Post281,1,12,Feb-17
User1066,Post447,1,1,Mar-17
User1064,Post176,1,2,Feb-17
User1062,Post281,1,12,Feb-17
User1059,Post281,1,12,Feb-17
User1057,Post447,1,1,Mar-17
User1057,Post190,1,10,Feb-17
User1056,Post567,1,7,Apr-17
User1055,Post343,1,2,Apr-17
User1050,Post281,1,12,Feb-17
User1049,Post297,1,13,Mar-17
User1046,Post504,1,3,Apr-17
User1044,Post329,1,4,Mar-17
User1042,Post025,1,7,Mar-17
User1041,Post428,1,7,Mar-17
User1037,Post500,1,5,Mar-17
User1032,Post281,1,12,Feb-17
User1030,Post447,1,1,Mar-17
User1029,Post567,1,7,Apr-17
User1023,Post507,1,8,Mar-17
User1017,Post546,1,9,Mar-17
User1017,Post500,1,5,Mar-17
User1013,Post546,1,9,Mar-17
User1011,Post066,1,12,Mar-17
User1007,Post597,1,1,Apr-17
User1007,Post281,1,12,Feb-17
User1006,Post470,1,8,Mar-17
User1005,Post546,1,9,Mar-17
User1004,Post500,1,5,Mar-17
User1002,Post065,1,3,Apr-17
User1001,Post025,1,7,Mar-17
User0999,Post447,1,1,Mar-17
User0999,Post281,1,12,Feb-17
User0998,Post569,1,17,Mar-17
User0992,Post160,1,1,Apr-17
User0992,Post249,1,17,Mar-17
User0989,Post548,1,10,Mar-17
User0989,Post120,1,8,Mar-17
User0985,Post597,1,1,Apr-17
User0982,Post447,1,1,Mar-17
User0980,Post329,1,4,Mar-17
User0978,Post025,1,7,Mar-17
User0978,Post570,1,8,Feb-17
User0977,Post447,1,1,Mar-17
User0977,Post281,1,12,Feb-17
User0976,Post343,1,2,Apr-17
User0975,Post500,1,5,Mar-17
User0974,Post281,1,12,Feb-17
User0970,Post546,1,9,Mar-17
User0967,Post571,1,12,Feb-17
User0963,Post065,1,3,Apr-17
User0963,Post609,1,9,Feb-17
User0960,Post066,1,12,Mar-17
User0958,Post451,1,8,Feb-17
User0958,Post417,1,11,Feb-17
User0954,Post069,1,14,Mar-17
User0952,Post428,1,7,Mar-17
User0947,Post570,1,8,Feb-17
User0946,Post548,1,10,Mar-17
User0940,Post066,1,12,Mar-17
User0938,Post160,1,1,Apr-17
User0938,Post252,1,7,Apr-17
User0938,Post047,1,9,Apr-17
User0938,Post509,1,1,Apr-17
User0938,Post055,1,8,Apr-17
User0937,Post025,1,7,Mar-17
User0936,Post548,1,10,Mar-17
User0935,Post252,1,7,Apr-17
User0932,Post500,1,5,Mar-17
User0930,Post447,1,1,Mar-17
User0929,Post447,1,1,Mar-17
User0925,Post469,1,13,Mar-17
User0922,Post500,1,5,Mar-17
User0919,Post281,1,12,Feb-17
User0918,Post120,1,8,Mar-17
User0917,Post281,1,12,Feb-17
User0916,Post500,1,5,Mar-17
User0915,Post066,1,12,Mar-17
User0914,Post439,1,12,Apr-17
User0909,Post500,1,5,Mar-17
User0905,Post546,1,9,Mar-17
User0905,Post274,1,8,Mar-17
User0905,Post570,1,8,Feb-17
User0897,Post597,1,1,Apr-17
User0897,Post287,1,1,Apr-17
User0896,Post500,1,5,Mar-17
User0895,Post447,1,1,Mar-17
User0893,Post025,1,7,Mar-17
User0890,Post281,1,12,Feb-17
User0882,Post515,1,1,Mar-17
User0882,Post447,1,1,Mar-17
User0882,Post281,1,12,Feb-17
User0881,Post567,1,7,Apr-17
User0881,Post417,1,11,Feb-17
User0879,Post147,1,15,Mar-17
User0877,Post391,1,17,Mar-17
User0874,Post287,1,1,Apr-17
User0866,Post439,1,12,Apr-17
User0861,Post500,1,5,Mar-17
User0857,Post447,1,1,Mar-17
User0853,Post069,1,14,Mar-17
User0851,Post190,1,10,Feb-17
User0846,Post120,1,8,Mar-17
User0844,Post500,1,5,Mar-17
User0843,Post281,1,12,Feb-17
User0838,Post221,1,14,Mar-17
User0838,Post447,1,1,Mar-17
User0837,Post550,1,8,Apr-17
User0836,Post297,1,13,Mar-17
User0834,Post066,1,12,Mar-17
User0833,Post201,1,13,Mar-17
User0832,Post546,1,9,Mar-17
User0830,Post036,1,1,Apr-17
User0828,Post201,1,13,Mar-17
User0826,Post287,1,1,Apr-17
User0824,Post463,1,1,Apr-17
User0823,Post025,1,7,Mar-17
User0820,Post190,1,10,Feb-17
User0818,Post201,1,13,Mar-17
User0816,Post433,1,8,Mar-17
User0815,Post274,1,8,Mar-17
User0813,Post567,1,7,Apr-17
User0813,Post025,1,7,Mar-17
User0813,Post044,1,16,Feb-17
User0813,Post379,1,14,Jan-17
User0812,Post571,1,12,Feb-17
User0808,Post447,1,1,Mar-17
User0806,Post546,1,9,Mar-17
User0803,Post567,1,7,Apr-17
User0793,Post500,1,5,Mar-17
User0790,Post035,1,12,Apr-17
User0790,Post243,1,16,Jan-17
User0788,Post281,1,12,Feb-17
User0787,Post120,1,8,Mar-17
User0785,Post571,1,12,Feb-17
User0784,Post571,1,12,Feb-17
User0783,Post281,1,12,Feb-17
User0781,Post500,1,5,Mar-17
User0780,Post439,1,12,Apr-17
User0779,Post239,1,8,Mar-17
User0778,Post597,1,1,Apr-17
User0777,Post243,1,16,Jan-17
User0776,Post320,1,8,Mar-17
User0775,Post281,1,12,Feb-17
User0772,Post201,1,13,Mar-17
User0771,Post447,1,1,Mar-17
User0769,Post066,1,12,Mar-17
User0766,Post281,1,12,Feb-17
User0764,Post439,1,12,Apr-17
User0763,Post447,1,1,Mar-17
User0763,Post281,1,12,Feb-17
User0760,Post600,1,7,Mar-17
User0750,Post281,1,12,Feb-17
User0744,Post201,1,13,Mar-17
User0743,Post546,1,9,Mar-17
User0741,Post447,1,1,Mar-17
User0741,Post281,1,12,Feb-17
User0740,Post287,1,1,Apr-17
User0739,Post036,1,1,Apr-17
User0732,Post597,1,1,Apr-17
User0732,Post447,1,1,Mar-17
User0728,Post439,1,12,Apr-17
User0724,Post463,1,1,Apr-17
User0720,Post120,1,8,Mar-17
User0719,Post281,1,12,Feb-17
User0715,Post451,1,8,Feb-17
User0714,Post036,1,1,Apr-17
User0714,Post447,1,1,Mar-17
User0713,Post500,1,5,Mar-17
User0712,Post065,1,3,Apr-17
User0711,Post281,1,12,Feb-17
User0711,Post243,1,16,Jan-17
User0707,Post281,1,12,Feb-17
User0704,Post609,1,9,Feb-17
User0702,Post281,1,12,Feb-17
User0701,Post536,1,14,Jan-17
User0700,Post201,1,13,Mar-17
User0699,Post221,1,14,Mar-17
User0697,Post500,1,5,Mar-17
User0691,Post069,1,14,Mar-17
User0690,Post567,1,7,Apr-17
User0685,Post571,1,12,Feb-17
User0685,Post281,1,12,Feb-17
User0684,Post546,1,9,Mar-17
User0681,Post281,1,12,Feb-17
User0678,Post500,1,5,Mar-17
User0672,Post081,1,13,Apr-17
User0672,Post281,1,12,Feb-17
User0671,Post281,1,12,Feb-17
User0670,Post287,1,1,Apr-17
User0670,Post571,1,12,Feb-17
User0668,Post281,1,12,Feb-17
User0659,Post079,1,2,Mar-17
User0653,Post500,1,5,Mar-17
User0651,Post571,1,12,Feb-17
User0650,Post201,1,13,Mar-17
User0649,Post201,1,13,Mar-17
User0648,Post546,1,9,Mar-17
User0648,Post570,1,8,Feb-17
User0646,Post032,1,13,Apr-17
User0646,Post055,1,8,Apr-17
User0643,Post281,1,12,Feb-17
User0641,Post287,1,1,Apr-17
User0641,Post073,1,7,Feb-17
User0639,Post447,1,1,Mar-17
User0634,Post034,1,8,Mar-17
User0633,Post417,1,11,Feb-17
User0631,Post160,1,1,Apr-17
User0631,Post509,1,1,Apr-17
User0631,Post036,1,1,Apr-17
User0631,Post569,1,17,Mar-17
User0628,Post500,1,5,Mar-17
User0627,Post036,1,1,Apr-17
User0626,Post439,1,12,Apr-17
User0624,Post095,1,1,Apr-17
User0624,Post545,1,15,Apr-17
User0624,Post239,1,8,Mar-17
User0624,Post470,1,8,Mar-17
User0624,Post010,1,8,Mar-17
User0617,Post281,1,12,Feb-17
User0613,Post536,1,14,Jan-17
User0610,Post469,1,13,Mar-17
User0605,Post035,1,12,Apr-17
User0603,Post571,1,12,Feb-17
User0601,Post201,1,13,Mar-17
User0599,Post550,1,8,Apr-17
User0596,Post252,1,7,Apr-17
User0591,Post035,1,12,Apr-17
User0591,Post463,1,1,Apr-17
User0647,Post419,1,14,Feb-17
User0590,Post338,1,15,Apr-17
User0590,Post160,1,1,Apr-17
User0590,Post252,1,7,Apr-17
User0590,Post500,1,5,Mar-17
User0588,Post281,1,12,Feb-17
User0587,Post338,1,15,Apr-17
User0587,Post035,1,12,Apr-17
User0587,Post469,1,13,Mar-17
User0587,Post609,1,9,Feb-17
User0586,Post160,1,1,Apr-17
User0586,Post047,1,9,Apr-17
User0586,Post509,1,1,Apr-17
User0586,Post567,1,7,Apr-17
User0586,Post515,1,1,Mar-17
User0584,Post036,1,1,Apr-17
User0584,Post597,1,1,Apr-17
User0584,Post287,1,1,Apr-17
User0584,Post447,1,1,Mar-17
User0584,Post571,1,12,Feb-17
User0583,Post546,1,9,Mar-17
User0583,Post221,1,14,Mar-17
User0583,Post500,1,5,Mar-17
User0583,Post570,1,8,Feb-17
User0583,Post070,1,8,Feb-17
User0583,Post536,1,14,Jan-17
User0581,Post035,1,12,Apr-17
User0581,Post597,1,1,Apr-17
User0581,Post066,1,12,Mar-17
User0580,Post546,1,9,Mar-17
User0580,Post147,1,15,Mar-17
User0576,Post571,1,12,Feb-17
User0576,Post281,1,12,Feb-17
User0575,Post160,1,1,Apr-17
User0575,Post035,1,12,Apr-17
User0575,Post463,1,1,Apr-17
User0575,Post550,1,8,Apr-17
User0575,Post545,1,15,Apr-17
User0575,Post428,1,7,Mar-17
User0575,Post181,1,16,Mar-17
User0575,Post371,1,17,Mar-17
User0575,Post201,1,13,Mar-17
User0575,Post249,1,17,Mar-17
User0575,Post121,1,6,Feb-17
User0575,Post357,1,14,Feb-17
User0575,Post571,1,12,Feb-17
User0574,Post570,1,8,Feb-17
User0574,Post070,1,8,Feb-17
User0574,Post002,1,9,Feb-17
User0573,Post550,1,8,Apr-17
User0573,Post343,1,2,Apr-17
User0573,Post025,1,7,Mar-17
User0572,Post035,1,12,Apr-17
User0572,Post599,1,6,Apr-17
User0572,Post065,1,3,Apr-17
User0572,Post597,1,1,Apr-17
User0572,Post025,1,7,Mar-17
User0572,Post249,1,17,Mar-17
User0570,Post035,1,12,Apr-17
User0570,Post287,1,1,Apr-17
User0570,Post025,1,7,Mar-17
User0570,Post548,1,10,Mar-17
User0570,Post571,1,12,Feb-17
User0568,Post252,1,7,Apr-17
User0568,Post343,1,2,Apr-17
User0568,Post221,1,14,Mar-17
User0568,Post500,1,5,Mar-17
User0568,Post010,1,8,Mar-17
User0568,Post190,1,10,Feb-17
User0568,Post451,1,8,Feb-17
User0567,Post032,1,13,Apr-17
User0567,Post160,1,1,Apr-17
User0567,Post047,1,9,Apr-17
User0567,Post444,1,4,Apr-17
User0567,Post035,1,12,Apr-17
User0567,Post301,1,1,Apr-17
User0567,Post597,1,1,Apr-17
User0567,Post287,1,1,Apr-17
User0567,Post439,1,12,Apr-17
User0567,Post569,1,17,Mar-17
User0567,Post447,1,1,Mar-17
User0567,Post201,1,13,Mar-17
User0566,Post570,1,8,Feb-17
User0566,Post070,1,8,Feb-17
User0566,Post281,1,12,Feb-17
User0566,Post243,1,16,Jan-17
User0565,Post439,1,12,Apr-17
User0565,Post464,1,6,Mar-17
User0565,Post079,1,2,Mar-17
User0565,Post371,1,17,Mar-17
User0565,Post571,1,12,Feb-17
User0565,Post281,1,12,Feb-17
User0564,Post032,1,13,Apr-17
User0564,Post035,1,12,Apr-17
User0564,Post287,1,1,Apr-17
User0564,Post439,1,12,Apr-17
User0564,Post397,1,4,Apr-17
User0564,Post297,1,13,Mar-17
User0564,Post181,1,16,Mar-17
User0564,Post388,1,13,Mar-17
User0564,Post174,1,15,Mar-17
User0564,Post391,1,17,Mar-17
User0564,Post571,1,12,Feb-17
User0564,Post002,1,9,Feb-17
User0564,Post278,1,8,Feb-17
User0564,Post281,1,12,Feb-17
User0563,Post343,1,2,Apr-17
User0563,Post274,1,8,Mar-17
User0563,Post025,1,7,Mar-17
User0563,Post500,1,5,Mar-17
User0563,Post548,1,10,Mar-17
User0560,Post287,1,1,Apr-17
User0560,Post425,1,4,Apr-17
User0560,Post500,1,5,Mar-17
User0560,Post320,1,8,Mar-17
User0560,Post297,1,13,Mar-17
User0560,Post447,1,1,Mar-17
User0560,Post428,1,7,Mar-17
User0560,Post329,1,4,Mar-17
User0560,Post571,1,12,Feb-17
User0560,Post281,1,12,Feb-17
User0557,Post287,1,1,Apr-17
User0556,Post597,1,1,Apr-17
User0555,Post019,1,7,Apr-17
User0555,Post447,1,1,Mar-17
User0555,Post281,1,12,Feb-17
User0574,Post419,1,14,Feb-17
User0553,Post221,1,14,Mar-17
User0552,Post546,1,9,Mar-17
User0552,Post239,1,8,Mar-17
User0552,Post500,1,5,Mar-17
User0552,Post507,1,8,Mar-17
User0552,Post213,1,8,Mar-17
User0552,Post470,1,8,Mar-17
User0552,Post010,1,8,Mar-17
User0552,Post451,1,8,Feb-17
User0552,Post570,1,8,Feb-17
User0552,Post281,1,12,Feb-17
User0565,Post419,1,14,Feb-17
User0550,Post036,1,1,Apr-17
User0550,Post597,1,1,Apr-17
User0550,Post287,1,1,Apr-17
User0550,Post447,1,1,Mar-17
User0550,Post571,1,12,Feb-17
User0550,Post281,1,12,Feb-17
User0549,Post221,1,14,Mar-17
User0549,Post025,1,7,Mar-17
User0547,Post036,1,1,Apr-17
User0547,Post571,1,12,Feb-17
User0547,Post070,1,8,Feb-17
User0547,Post281,1,12,Feb-17
User0545,Post035,1,12,Apr-17
User0545,Post546,1,9,Mar-17
User0545,Post500,1,5,Mar-17
User0545,Post320,1,8,Mar-17
User0545,Post297,1,13,Mar-17
User0545,Post213,1,8,Mar-17
User0545,Post391,1,17,Mar-17
User0545,Post201,1,13,Mar-17
User0545,Post433,1,8,Mar-17
User0545,Post543,1,8,Feb-17
User0545,Post044,1,16,Feb-17
User0545,Post002,1,9,Feb-17
User0545,Post281,1,12,Feb-17
User0545,Post243,1,16,Jan-17
User0544,Post221,1,14,Mar-17
User0544,Post028,1,12,Mar-17
User0544,Post320,1,8,Mar-17
User0543,Post055,1,8,Apr-17
User0543,Post035,1,12,Apr-17
User0542,Post036,1,1,Apr-17
User0542,Post597,1,1,Apr-17
User0542,Post287,1,1,Apr-17
User0541,Post571,1,12,Feb-17
User0541,Post281,1,12,Feb-17
User0540,Post567,1,7,Apr-17
User0539,Post047,1,9,Apr-17
User0539,Post509,1,1,Apr-17
User0539,Post055,1,8,Apr-17
User0539,Post368,1,6,Apr-17
User0539,Post035,1,12,Apr-17
User0539,Post301,1,1,Apr-17
User0538,Post557,1,12,Apr-17
User0538,Post567,1,7,Apr-17
User0538,Post611,1,4,Apr-17
User0538,Post539,1,4,Apr-17
User0538,Post221,1,14,Mar-17
User0538,Post011,1,6,Mar-17
User0538,Post140,1,12,Mar-17
User0538,Post025,1,7,Mar-17
User0538,Post500,1,5,Mar-17
User0538,Post320,1,8,Mar-17
User0538,Post297,1,13,Mar-17
User0538,Post548,1,10,Mar-17
User0538,Post125,1,16,Mar-17
User0538,Post433,1,8,Mar-17
User0538,Post124,1,15,Feb-17
User0538,Post139,1,15,Feb-17
User0538,Post194,1,8,Feb-17
User0538,Post543,1,8,Feb-17
User0538,Post417,1,11,Feb-17
User0538,Post002,1,9,Feb-17
User0538,Post379,1,14,Jan-17
User0537,Post036,1,1,Apr-17
User0537,Post287,1,1,Apr-17
User0537,Post447,1,1,Mar-17
User0537,Post281,1,12,Feb-17
User0552,Post419,1,14,Feb-17
User0536,Post597,1,1,Apr-17
User0536,Post287,1,1,Apr-17
User0536,Post571,1,12,Feb-17
User0536,Post281,1,12,Feb-17
User0535,Post320,1,8,Mar-17
User0535,Post152,1,5,Mar-17
User0535,Post120,1,8,Mar-17
User0535,Post147,1,15,Mar-17
User0535,Post050,1,9,Mar-17
User0535,Post507,1,8,Mar-17
User0535,Post464,1,6,Mar-17
User0535,Post181,1,16,Mar-17
User0535,Post079,1,2,Mar-17
User0535,Post136,1,4,Mar-17
User0532,Post550,1,8,Apr-17
User0532,Post025,1,7,Mar-17
User0532,Post010,1,8,Mar-17
User0531,Post546,1,9,Mar-17
User0531,Post470,1,8,Mar-17
User0531,Post010,1,8,Mar-17
User0530,Post136,1,4,Mar-17
User0530,Post433,1,8,Mar-17
User0529,Post576,1,8,Mar-17
User0529,Post025,1,7,Mar-17
User0529,Post500,1,5,Mar-17
User0529,Post320,1,8,Mar-17
User0529,Post125,1,16,Mar-17
User0529,Post469,1,13,Mar-17
User0529,Post470,1,8,Mar-17
User0528,Post500,1,5,Mar-17
User0528,Post428,1,7,Mar-17
User0528,Post201,1,13,Mar-17
User0527,Post032,1,13,Apr-17
User0527,Post274,1,8,Mar-17
User0526,Post035,1,12,Apr-17
User0526,Post028,1,12,Mar-17
User0526,Post500,1,5,Mar-17
User0526,Post391,1,17,Mar-17
User0526,Post201,1,13,Mar-17
User0526,Post136,1,4,Mar-17
User0526,Post139,1,15,Feb-17
User0525,Post047,1,9,Apr-17
User0525,Post504,1,3,Apr-17
User0525,Post037,1,2,Apr-17
User0525,Post567,1,7,Apr-17
User0525,Post343,1,2,Apr-17
User0525,Post569,1,17,Mar-17
User0525,Post546,1,9,Mar-17
User0525,Post221,1,14,Mar-17
User0525,Post025,1,7,Mar-17
User0525,Post190,1,10,Feb-17
User0525,Post357,1,14,Feb-17
User0524,Post567,1,7,Apr-17
User0524,Post550,1,8,Apr-17
User0524,Post343,1,2,Apr-17
User0524,Post025,1,7,Mar-17
User0524,Post320,1,8,Mar-17
User0547,Post167,1,14,Feb-17
User0522,Post036,1,1,Apr-17
User0522,Post597,1,1,Apr-17
User0522,Post044,1,16,Feb-17
User0522,Post571,1,12,Feb-17
User0522,Post281,1,12,Feb-17
User0521,Post550,1,8,Apr-17
User0521,Post515,1,1,Mar-17
User0521,Post221,1,14,Mar-17
User0521,Post576,1,8,Mar-17
User0521,Post359,1,4,Mar-17
User0521,Post025,1,7,Mar-17
User0521,Post028,1,12,Mar-17
User0521,Post500,1,5,Mar-17
User0521,Post320,1,8,Mar-17
User0521,Post297,1,13,Mar-17
User0521,Post422,1,2,Mar-17
User0521,Post034,1,8,Mar-17
User0521,Post185,1,13,Mar-17
User0521,Post336,1,6,Mar-17
User0521,Post447,1,1,Mar-17
User0526,Post167,1,14,Feb-17
User0518,Post036,1,1,Apr-17
User0518,Post051,1,11,Apr-17
User0518,Post597,1,1,Apr-17
User0518,Post611,1,4,Apr-17
User0518,Post297,1,13,Mar-17
User0518,Post422,1,2,Mar-17
User0517,Post252,1,7,Apr-17
User0516,Post343,1,2,Apr-17
User0516,Post221,1,14,Mar-17
User0516,Post025,1,7,Mar-17
User0514,Post447,1,1,Mar-17
User0514,Post571,1,12,Feb-17
User0514,Post281,1,12,Feb-17
User0513,Post160,1,1,Apr-17
User0513,Post252,1,7,Apr-17
User0513,Post243,1,16,Jan-17
User0512,Post035,1,12,Apr-17
User0512,Post597,1,1,Apr-17
User0510,Post032,1,13,Apr-17
User0510,Post379,1,14,Jan-17
User0509,Post025,1,7,Mar-17
User0508,Post600,1,7,Mar-17
User0508,Post391,1,17,Mar-17
User0508,Post201,1,13,Mar-17
User0508,Post190,1,10,Feb-17
User0508,Post121,1,6,Feb-17
User0508,Post417,1,11,Feb-17
User0506,Post504,1,3,Apr-17
User0506,Post500,1,5,Mar-17
User0505,Post036,1,1,Apr-17
User0505,Post287,1,1,Apr-17
User0505,Post571,1,12,Feb-17
User0504,Post597,1,1,Apr-17
User0504,Post571,1,12,Feb-17
User0504,Post281,1,12,Feb-17
User0503,Post597,1,1,Apr-17
User0503,Post571,1,12,Feb-17
User0503,Post281,1,12,Feb-17
User0502,Post287,1,1,Apr-17
User0501,Post221,1,14,Mar-17
User0501,Post428,1,7,Mar-17
User0501,Post213,1,8,Mar-17
User0501,Post139,1,15,Feb-17
User0501,Post357,1,14,Feb-17
User0500,Post571,1,12,Feb-17
User0500,Post281,1,12,Feb-17
User0497,Post036,1,1,Apr-17
User0497,Post597,1,1,Apr-17
User0497,Post105,1,4,Apr-17
User0497,Post287,1,1,Apr-17
User0496,Post035,1,12,Apr-17
User0496,Post051,1,11,Apr-17
User0495,Post536,1,14,Jan-17
User0490,Post597,1,1,Apr-17
User0490,Post287,1,1,Apr-17
User0486,Post032,1,13,Apr-17
User0486,Post160,1,1,Apr-17
User0486,Post509,1,1,Apr-17
User0486,Post444,1,4,Apr-17
User0486,Post368,1,6,Apr-17
User0486,Post520,1,7,Apr-17
User0486,Post035,1,12,Apr-17
User0486,Post301,1,1,Apr-17
