Source,Target,Weight,July19Topic,PostDate
User5795,Post039,1,1,May-17
User5793,Post430,1,2,Jul-17
User5792,Post074,1,1,Jul-17
User5792,Post279,1,14,Jun-17
User5789,Post347,1,1,May-17
User5787,Post129,1,11,Jul-17
User5784,Post385,1,12,Aug-17
User5781,Post454,1,NA,Jun-17
User5781,Post442,1,NA,Jun-17
User5775,Post302,1,NA,Jun-17
User5775,Post279,1,14,Jun-17
User5774,Post457,1,12,Aug-17
User5767,Post279,1,14,Jun-17
User5762,Post296,1,1,Jun-17
User5757,Post191,1,NA,Aug-17
User5757,Post575,1,5,May-17
User5754,Post430,1,2,Jul-17
User5754,Post395,1,1,May-17
User5754,Post100,1,1,May-17
User5749,Post302,1,NA,Jun-17
User5746,Post367,1,1,May-17
User5742,Post568,1,1,Jun-17
User5736,Post296,1,1,Jun-17
User5736,Post349,1,NA,May-17
User5732,Post014,1,1,May-17
User5727,Post454,1,NA,Jun-17
User5727,Post442,1,NA,Jun-17
User5721,Post302,1,NA,Jun-17
User5716,Post279,1,14,Jun-17
User5713,Post506,1,13,Jun-17
User5711,Post441,1,14,Jun-17
User5710,Post345,1,5,Jul-17
User5705,Post129,1,11,Jul-17
User5701,Post196,1,15,Aug-17
User5701,Post349,1,NA,May-17
User5695,Post577,1,8,Jul-17
User5690,Post279,1,14,Jun-17
User7442,Post064,1,15,Jun-17
User5684,Post426,1,15,Jun-17
User5678,Post279,1,14,Jun-17
User5671,Post442,1,NA,Jun-17
User5670,Post039,1,1,May-17
User5664,Post303,1,NA,Aug-17
User5664,Post400,1,1,May-17
User5658,Post441,1,14,Jun-17
User5658,Post302,1,NA,Jun-17
User5657,Post074,1,1,Jul-17
User5657,Post398,1,15,Jun-17
User5654,Post577,1,8,Jul-17
User5654,Post345,1,5,Jul-17
User5650,Post430,1,2,Jul-17
User5647,Post302,1,NA,Jun-17
User5644,Post506,1,13,Jun-17
User5641,Post127,1,NA,Jul-17
User7309,Post064,1,15,Jun-17
User5639,Post345,1,5,Jul-17
User5636,Post568,1,1,Jun-17
User5635,Post279,1,14,Jun-17
User5630,Post560,1,10,Aug-17
User5629,Post302,1,NA,Jun-17
User5629,Post426,1,15,Jun-17
User5625,Post398,1,15,Jun-17
User5621,Post191,1,NA,Aug-17
User5621,Post303,1,NA,Aug-17
User5621,Post442,1,NA,Jun-17
User5620,Post279,1,14,Jun-17
User5616,Post090,1,5,Jun-17
User5616,Post222,1,3,Jun-17
User5615,Post017,1,1,Jul-17
User5613,Post039,1,1,May-17
User5608,Post521,1,5,Jun-17
User5608,Post441,1,14,Jun-17
User5608,Post302,1,NA,Jun-17
User5608,Post090,1,5,Jun-17
User5607,Post279,1,14,Jun-17
User5604,Post279,1,14,Jun-17
User5603,Post441,1,14,Jun-17
User5602,Post280,1,5,Aug-17
User5602,Post560,1,10,Aug-17
User5602,Post303,1,NA,Aug-17
User5597,Post196,1,15,Aug-17
User5594,Post345,1,5,Jul-17
User5587,Post279,1,14,Jun-17
User5582,Post345,1,5,Jul-17
User5579,Post279,1,14,Jun-17
User5574,Post441,1,14,Jun-17
User5570,Post279,1,14,Jun-17
User5562,Post279,1,14,Jun-17
User5550,Post279,1,14,Jun-17
User5547,Post345,1,5,Jul-17
User5546,Post279,1,14,Jun-17
User5545,Post488,1,15,Jun-17
User5545,Post170,1,1,May-17
User5545,Post349,1,NA,May-17
User5541,Post385,1,12,Aug-17
User5536,Post068,1,16,Jul-17
User5525,Post279,1,14,Jun-17
User5524,Post499,1,12,Jul-17
User5524,Post279,1,14,Jun-17
User5520,Post279,1,14,Jun-17
User5517,Post129,1,11,Jul-17
User5517,Post302,1,NA,Jun-17
User5513,Post196,1,15,Aug-17
User5512,Post426,1,15,Jun-17
User5510,Post017,1,1,Jul-17
User5509,Post577,1,8,Jul-17
User5507,Post441,1,14,Jun-17
User5503,Post400,1,1,May-17
User5499,Post575,1,5,May-17
User5493,Post017,1,1,Jul-17
User5493,Post521,1,5,Jun-17
User5489,Post279,1,14,Jun-17
User5486,Post435,1,17,Jul-17
User5485,Post457,1,12,Aug-17
User5484,Post279,1,14,Jun-17
User5480,Post196,1,15,Aug-17
User5470,Post017,1,1,Jul-17
User5470,Post488,1,15,Jun-17
User5466,Post577,1,8,Jul-17
User5466,Post279,1,14,Jun-17
User5465,Post112,1,1,May-17
User5465,Post024,1,1,May-17
User5464,Post302,1,NA,Jun-17
User5464,Post279,1,14,Jun-17
User5461,Post279,1,14,Jun-17
User5452,Post488,1,15,Jun-17
User5452,Post441,1,14,Jun-17
User5448,Post279,1,14,Jun-17
User5444,Post279,1,14,Jun-17
User5443,Post345,1,5,Jul-17
User5436,Post279,1,14,Jun-17
User5434,Post302,1,NA,Jun-17
User5431,Post150,1,15,Aug-17
User5431,Post310,1,2,Aug-17
User5428,Post454,1,NA,Jun-17
User5424,Post039,1,1,May-17
User5423,Post426,1,15,Jun-17
User5414,Post279,1,14,Jun-17
User5413,Post385,1,12,Aug-17
User5402,Post577,1,8,Jul-17
User5391,Post426,1,15,Jun-17
User5391,Post279,1,14,Jun-17
User5390,Post022,1,15,May-17
User5386,Post116,1,1,May-17
User5386,Post494,1,1,May-17
User5379,Post279,1,14,Jun-17
User5374,Post129,1,11,Jul-17
User5371,Post584,1,13,May-17
User5371,Post575,1,5,May-17
User5370,Post150,1,15,Aug-17
User5369,Post442,1,NA,Jun-17
User5365,Post279,1,14,Jun-17
User5363,Post279,1,14,Jun-17
User5359,Post430,1,2,Jul-17
User5353,Post345,1,5,Jul-17
User5346,Post426,1,15,Jun-17
User5345,Post302,1,NA,Jun-17
User5344,Post442,1,NA,Jun-17
User5343,Post596,1,8,Jul-17
User5339,Post279,1,14,Jun-17
User5337,Post279,1,14,Jun-17
User5334,Post193,1,2,Jul-17
User5329,Post442,1,NA,Jun-17
User5328,Post426,1,15,Jun-17
User5324,Post581,1,6,Jun-17
User5324,Post279,1,14,Jun-17
User5321,Post279,1,14,Jun-17
User5318,Post577,1,8,Jul-17
User5317,Post222,1,3,Jun-17
User5312,Post560,1,10,Aug-17
User5311,Post606,1,7,Aug-17
User5310,Post345,1,5,Jul-17
User5309,Post315,1,15,Aug-17
User5309,Post441,1,14,Jun-17
User5309,Post585,1,1,May-17
User5307,Post457,1,12,Aug-17
User5306,Post560,1,10,Aug-17
User5303,Post193,1,2,Jul-17
User5301,Post127,1,NA,Jul-17
User5300,Post430,1,2,Jul-17
User5300,Post454,1,NA,Jun-17
User6369,Post322,1,8,Jul-17
User5296,Post107,1,10,Jul-17
User5296,Post426,1,15,Jun-17
User5296,Post279,1,14,Jun-17
User5295,Post150,1,15,Aug-17
User5285,Post349,1,NA,May-17
User5284,Post426,1,15,Jun-17
User5281,Post017,1,1,Jul-17
User5277,Post296,1,1,Jun-17
User5275,Post345,1,5,Jul-17
User5271,Post039,1,1,May-17
User5270,Post017,1,1,Jul-17
User5266,Post385,1,12,Aug-17
User5263,Post560,1,10,Aug-17
User5263,Post296,1,1,Jun-17
User5263,Post448,1,1,Jun-17
User5263,Post395,1,1,May-17
User5263,Post455,1,1,May-17
User5259,Post606,1,7,Aug-17
User5257,Post577,1,8,Jul-17
User5255,Post400,1,1,May-17
User5254,Post441,1,14,Jun-17
User5249,Post426,1,15,Jun-17
User5245,Post056,1,2,Jun-17
User6276,Post322,1,8,Jul-17
User5243,Post426,1,15,Jun-17
User5239,Post191,1,NA,Aug-17
User5235,Post560,1,10,Aug-17
User5234,Post191,1,NA,Aug-17
User5232,Post349,1,NA,May-17
User5227,Post303,1,NA,Aug-17
User5227,Post400,1,1,May-17
User5226,Post302,1,NA,Jun-17
User6246,Post322,1,8,Jul-17
User5221,Post074,1,1,Jul-17
User5221,Post426,1,15,Jun-17
User5221,Post347,1,1,May-17
User5221,Post383,1,3,May-17
User5220,Post521,1,5,Jun-17
User5220,Post302,1,NA,Jun-17
User5220,Post100,1,1,May-17
User5220,Post022,1,15,May-17
User5219,Post426,1,15,Jun-17
User5214,Post345,1,5,Jul-17
User5211,Post441,1,14,Jun-17
User5209,Post279,1,14,Jun-17
User5207,Post024,1,1,May-17
User5202,Post426,1,15,Jun-17
User5195,Post302,1,NA,Jun-17
User5194,Post568,1,1,Jun-17
User5192,Post302,1,NA,Jun-17
User6403,Post064,1,15,Jun-17
User5191,Post426,1,15,Jun-17
User5186,Post279,1,14,Jun-17
User5183,Post017,1,1,Jul-17
User5182,Post442,1,NA,Jun-17
User5182,Post279,1,14,Jun-17
User5182,Post448,1,1,Jun-17
User5182,Post349,1,NA,May-17
User5174,Post279,1,14,Jun-17
User5170,Post575,1,5,May-17
User5169,Post129,1,11,Jul-17
User5169,Post441,1,14,Jun-17
User5163,Post017,1,1,Jul-17
User5160,Post279,1,14,Jun-17
User5158,Post385,1,12,Aug-17
User5147,Post196,1,15,Aug-17
User5147,Post457,1,12,Aug-17
User5147,Post084,1,18,Aug-17
User5146,Post385,1,12,Aug-17
User5144,Post068,1,16,Jul-17
User5142,Post367,1,1,May-17
User5142,Post039,1,1,May-17
User6108,Post322,1,8,Jul-17
User5139,Post560,1,10,Aug-17
User5137,Post430,1,2,Jul-17
User5133,Post575,1,5,May-17
User5132,Post279,1,14,Jun-17
User5131,Post279,1,14,Jun-17
User5131,Post506,1,13,Jun-17
User5126,Post302,1,NA,Jun-17
User5126,Post454,1,NA,Jun-17
User5119,Post150,1,15,Aug-17
User5112,Post455,1,1,May-17
User5110,Post345,1,5,Jul-17
User5106,Post150,1,15,Aug-17
User5105,Post584,1,13,May-17
User5104,Post568,1,1,Jun-17
User5100,Post129,1,11,Jul-17
User5100,Post441,1,14,Jun-17
User5099,Post400,1,1,May-17
User5096,Post279,1,14,Jun-17
User5088,Post188,1,NA,Jul-17
User5087,Post441,1,14,Jun-17
User5087,Post454,1,NA,Jun-17
User5087,Post442,1,NA,Jun-17
User5085,Post457,1,12,Aug-17
User5080,Post279,1,14,Jun-17
User5076,Post426,1,15,Jun-17
User5074,Post172,1,18,Jun-17
User5073,Post279,1,14,Jun-17
User5068,Post172,1,18,Jun-17
User5068,Post056,1,2,Jun-17
User5068,Post488,1,15,Jun-17
User5068,Post441,1,14,Jun-17
User5068,Post426,1,15,Jun-17
User5067,Post575,1,5,May-17
User5065,Post191,1,NA,Aug-17
User5064,Post400,1,1,May-17
User5063,Post017,1,1,Jul-17
User5056,Post584,1,13,May-17
User5054,Post457,1,12,Aug-17
User5053,Post127,1,NA,Jul-17
User5049,Post349,1,NA,May-17
User5048,Post454,1,NA,Jun-17
User5048,Post442,1,NA,Jun-17
User5041,Post039,1,1,May-17
User5038,Post442,1,NA,Jun-17
User5037,Post442,1,NA,Jun-17
User5036,Post606,1,7,Aug-17
User5032,Post345,1,5,Jul-17
User5027,Post395,1,1,May-17
User5027,Post384,1,1,May-17
User5027,Post367,1,1,May-17
User5027,Post585,1,1,May-17
User5025,Post191,1,NA,Aug-17
User5023,Post112,1,1,May-17
User5020,Post279,1,14,Jun-17
User5017,Post441,1,14,Jun-17
User5016,Post279,1,14,Jun-17
User5009,Post345,1,5,Jul-17
User5008,Post441,1,14,Jun-17
User5002,Post441,1,14,Jun-17
User5001,Post426,1,15,Jun-17
User5000,Post196,1,15,Aug-17
User4986,Post279,1,14,Jun-17
User4984,Post560,1,10,Aug-17
User4979,Post279,1,14,Jun-17
User4978,Post565,1,1,May-17
User4974,Post279,1,14,Jun-17
User4971,Post191,1,NA,Aug-17
User4968,Post103,1,10,Aug-17
User4961,Post279,1,14,Jun-17
User4955,Post127,1,NA,Jul-17
User4954,Post441,1,14,Jun-17
User4950,Post129,1,11,Jul-17
User4949,Post279,1,14,Jun-17
User4948,Post385,1,12,Aug-17
User4944,Post385,1,12,Aug-17
User4943,Post426,1,15,Jun-17
User4942,Post017,1,1,Jul-17
User4940,Post191,1,NA,Aug-17
User4940,Post303,1,NA,Aug-17
User4936,Post400,1,1,May-17
User4927,Post196,1,15,Aug-17
User4924,Post442,1,NA,Jun-17
User4915,Post349,1,NA,May-17
User4913,Post191,1,NA,Aug-17
User4913,Post430,1,2,Jul-17
User4913,Post188,1,NA,Jul-17
User4911,Post188,1,NA,Jul-17
User4911,Post491,1,8,Jul-17
User4906,Post129,1,11,Jul-17
User4904,Post279,1,14,Jun-17
User4901,Post056,1,2,Jun-17
User4899,Post068,1,16,Jul-17
User4898,Post017,1,1,Jul-17
User4895,Post279,1,14,Jun-17
User4893,Post222,1,3,Jun-17
User4892,Post349,1,NA,May-17
User4889,Post441,1,14,Jun-17
User4888,Post191,1,NA,Aug-17
User4883,Post112,1,1,May-17
User4878,Post279,1,14,Jun-17
User4875,Post345,1,5,Jul-17
User4874,Post302,1,NA,Jun-17
User4874,Post349,1,NA,May-17
User4871,Post017,1,1,Jul-17
User4871,Post302,1,NA,Jun-17
User4870,Post426,1,15,Jun-17
User4869,Post279,1,14,Jun-17
User4860,Post499,1,12,Jul-17
User4857,Post426,1,15,Jun-17
User4847,Post090,1,5,Jun-17
User4847,Post426,1,15,Jun-17
User4847,Post279,1,14,Jun-17
User6056,Post064,1,15,Jun-17
User4840,Post454,1,NA,Jun-17
User4840,Post442,1,NA,Jun-17
User4838,Post279,1,14,Jun-17
User4835,Post127,1,NA,Jul-17
User4834,Post279,1,14,Jun-17
User4833,Post196,1,15,Aug-17
User4832,Post279,1,14,Jun-17
User4829,Post279,1,14,Jun-17
User4828,Post349,1,NA,May-17
User4826,Post430,1,2,Jul-17
User4817,Post457,1,12,Aug-17
User4814,Post127,1,NA,Jul-17
User4814,Post596,1,8,Jul-17
User4807,Post403,1,11,May-17
User4807,Post575,1,5,May-17
User4806,Post560,1,10,Aug-17
User4806,Post367,1,1,May-17
User4804,Post196,1,15,Aug-17
User4803,Post442,1,NA,Jun-17
User4798,Post074,1,1,Jul-17
User4791,Post349,1,NA,May-17
User4790,Post279,1,14,Jun-17
User4789,Post400,1,1,May-17
User4788,Post560,1,10,Aug-17
User4786,Post279,1,14,Jun-17
User4784,Post074,1,1,Jul-17
User4784,Post400,1,1,May-17
User4782,Post385,1,12,Aug-17
User4779,Post325,1,7,Jun-17
User4778,Post442,1,NA,Jun-17
User4778,Post279,1,14,Jun-17
User4771,Post150,1,15,Aug-17
User4770,Post191,1,NA,Aug-17
User4770,Post302,1,NA,Jun-17
User4768,Post400,1,1,May-17
User4766,Post191,1,NA,Aug-17
User4765,Post196,1,15,Aug-17
User4765,Post560,1,10,Aug-17
User4764,Post568,1,1,Jun-17
User4761,Post024,1,1,May-17
User4758,Post430,1,2,Jul-17
User4743,Post385,1,12,Aug-17
User4737,Post349,1,NA,May-17
User4737,Post347,1,1,May-17
User4732,Post279,1,14,Jun-17
User4720,Post024,1,1,May-17
User5753,Post322,1,8,Jul-17
User4715,Post279,1,14,Jun-17
User5685,Post064,1,15,Jun-17
User4704,Post279,1,14,Jun-17
User4703,Post129,1,11,Jul-17
User4703,Post302,1,NA,Jun-17
User4702,Post426,1,15,Jun-17
User4700,Post441,1,14,Jun-17
User4698,Post345,1,5,Jul-17
User4694,Post441,1,14,Jun-17
User4691,Post560,1,10,Aug-17
User4690,Post191,1,NA,Aug-17
User4690,Post347,1,1,May-17
User4689,Post074,1,1,Jul-17
User4688,Post127,1,NA,Jul-17
User4688,Post302,1,NA,Jun-17
User4687,Post282,1,1,May-17
User4685,Post426,1,15,Jun-17
User4684,Post017,1,1,Jul-17
User4684,Post345,1,5,Jul-17
User4683,Post302,1,NA,Jun-17
User4680,Post499,1,12,Jul-17
User4676,Post279,1,14,Jun-17
User4674,Post255,1,NA,Jul-17
User4674,Post521,1,5,Jun-17
User4674,Post014,1,1,May-17
User4674,Post039,1,1,May-17
User4672,Post426,1,15,Jun-17
User4670,Post196,1,15,Aug-17
User4662,Post426,1,15,Jun-17
User4660,Post279,1,14,Jun-17
User5640,Post064,1,15,Jun-17
User4657,Post560,1,10,Aug-17
User4651,Post430,1,2,Jul-17
User4648,Post196,1,15,Aug-17
User4648,Post560,1,10,Aug-17
User4645,Post430,1,2,Jul-17
User4639,Post426,1,15,Jun-17
User4639,Post400,1,1,May-17
User4634,Post196,1,15,Aug-17
User4632,Post039,1,1,May-17
User4628,Post302,1,NA,Jun-17
User4627,Post315,1,15,Aug-17
User4624,Post349,1,NA,May-17
User4622,Post129,1,11,Jul-17
User4620,Post342,1,15,May-17
User4619,Post279,1,14,Jun-17
User4614,Post279,1,14,Jun-17
User4613,Post454,1,NA,Jun-17
User4613,Post581,1,6,Jun-17
User4612,Post385,1,12,Aug-17
User4608,Post441,1,14,Jun-17
User4607,Post279,1,14,Jun-17
User4606,Post020,1,8,Aug-17
User4606,Post488,1,15,Jun-17
User4606,Post367,1,1,May-17
User4602,Post441,1,14,Jun-17
User4600,Post129,1,11,Jul-17
User4599,Post426,1,15,Jun-17
User4596,Post191,1,NA,Aug-17
User4596,Post560,1,10,Aug-17
User4594,Post568,1,1,Jun-17
User4587,Post349,1,NA,May-17
User4585,Post275,1,17,Jul-17
User4585,Post068,1,16,Jul-17
User4585,Post596,1,8,Jul-17
User4585,Post112,1,1,May-17
User4584,Post279,1,14,Jun-17
User4583,Post196,1,15,Aug-17
User4579,Post430,1,2,Jul-17
User4569,Post577,1,8,Jul-17
User4568,Post426,1,15,Jun-17
User4567,Post448,1,1,Jun-17
User4567,Post039,1,1,May-17
User5456,Post322,1,8,Jul-17
User4565,Post386,1,2,Jul-17
User4563,Post315,1,15,Aug-17
User4562,Post068,1,16,Jul-17
User4557,Post129,1,11,Jul-17
User4555,Post426,1,15,Jun-17
User4551,Post017,1,1,Jul-17
User4547,Post384,1,1,May-17
User4544,Post442,1,NA,Jun-17
User4541,Post398,1,15,Jun-17
User4535,Post506,1,13,Jun-17
User4535,Post398,1,15,Jun-17
User4534,Post494,1,1,May-17
User4533,Post487,1,14,Aug-17
User4533,Post345,1,5,Jul-17
User4524,Post196,1,15,Aug-17
User4524,Post560,1,10,Aug-17
User4521,Post349,1,NA,May-17
User4521,Post116,1,1,May-17
User4511,Post426,1,15,Jun-17
User4503,Post196,1,15,Aug-17
User4503,Post279,1,14,Jun-17
User4501,Post024,1,1,May-17
User4495,Post302,1,NA,Jun-17
User4485,Post196,1,15,Aug-17
User4483,Post127,1,NA,Jul-17
User4481,Post193,1,2,Jul-17
User4481,Post279,1,14,Jun-17
User4480,Post385,1,12,Aug-17
User4478,Post426,1,15,Jun-17
User4472,Post488,1,15,Jun-17
User4464,Post400,1,1,May-17
User4461,Post279,1,14,Jun-17
User4459,Post279,1,14,Jun-17
User4458,Post426,1,15,Jun-17
User4455,Post385,1,12,Aug-17
User4448,Post279,1,14,Jun-17
User4446,Post367,1,1,May-17
User4441,Post302,1,NA,Jun-17
User4439,Post441,1,14,Jun-17
User4439,Post316,1,1,May-17
User4435,Post441,1,14,Jun-17
User4434,Post129,1,11,Jul-17
User4432,Post457,1,12,Aug-17
User4432,Post303,1,NA,Aug-17
User4430,Post103,1,10,Aug-17
User4430,Post074,1,1,Jul-17
User4430,Post090,1,5,Jun-17
User4416,Post279,1,14,Jun-17
User4415,Post568,1,1,Jun-17
User4410,Post426,1,15,Jun-17
User4409,Post568,1,1,Jun-17
User4408,Post245,1,16,Jun-17
User4408,Post598,1,14,May-17
User4408,Post189,1,1,May-17
User4407,Post437,1,1,Jun-17
User4407,Post369,1,1,Jun-17
User4407,Post598,1,14,May-17
User4404,Post577,1,8,Jul-17
User4400,Post426,1,15,Jun-17
User4393,Post275,1,17,Jul-17
User4390,Post506,1,13,Jun-17
User4390,Post398,1,15,Jun-17
User4390,Post349,1,NA,May-17
User4386,Post074,1,1,Jul-17
User4380,Post404,1,1,Jun-17
User4375,Post606,1,7,Aug-17
User4375,Post196,1,15,Aug-17
User4373,Post347,1,1,May-17
User4371,Post407,1,11,Jul-17
User4362,Post129,1,11,Jul-17
User4360,Post426,1,15,Jun-17
User4359,Post103,1,10,Aug-17
User4353,Post303,1,NA,Aug-17
User4351,Post150,1,15,Aug-17
User4347,Post581,1,6,Jun-17
User4347,Post279,1,14,Jun-17
User4346,Post196,1,15,Aug-17
User4346,Post302,1,NA,Jun-17
User4345,Post017,1,1,Jul-17
User4342,Post193,1,2,Jul-17
User4334,Post279,1,14,Jun-17
User4333,Post426,1,15,Jun-17
User4329,Post426,1,15,Jun-17
User4319,Post385,1,12,Aug-17
User4306,Post560,1,10,Aug-17
User4306,Post279,1,14,Jun-17
User4302,Post279,1,14,Jun-17
User4301,Post196,1,15,Aug-17
User4297,Post400,1,1,May-17
User4297,Post575,1,5,May-17
User4295,Post441,1,14,Jun-17
User4287,Post222,1,3,Jun-17
User4278,Post577,1,8,Jul-17
User4277,Post279,1,14,Jun-17
User4276,Post302,1,NA,Jun-17
User4275,Post191,1,NA,Aug-17
User4272,Post426,1,15,Jun-17
User4270,Post024,1,1,May-17
User4264,Post279,1,14,Jun-17
User4263,Post279,1,14,Jun-17
User4261,Post430,1,2,Jul-17
User4260,Post426,1,15,Jun-17
User4259,Post039,1,1,May-17
User4257,Post302,1,NA,Jun-17
User4255,Post568,1,1,Jun-17
User4247,Post279,1,14,Jun-17
User4245,Post279,1,14,Jun-17
User4242,Post279,1,14,Jun-17
User4241,Post279,1,14,Jun-17
User4234,Post196,1,15,Aug-17
User4233,Post441,1,14,Jun-17
User4232,Post398,1,15,Jun-17
User4223,Post279,1,14,Jun-17
User4222,Post395,1,1,May-17
User4221,Post430,1,2,Jul-17
User4220,Post017,1,1,Jul-17
User4215,Post279,1,14,Jun-17
User4214,Post560,1,10,Aug-17
User4213,Post568,1,1,Jun-17
User4211,Post279,1,14,Jun-17
User4210,Post191,1,NA,Aug-17
User4209,Post279,1,14,Jun-17
User4205,Post606,1,7,Aug-17
User4204,Post441,1,14,Jun-17
User4204,Post302,1,NA,Jun-17
User4204,Post426,1,15,Jun-17
User4201,Post039,1,1,May-17
User4200,Post191,1,NA,Aug-17
User4200,Post045,1,17,Jul-17
User4199,Post577,1,8,Jul-17
User4199,Post127,1,NA,Jul-17
User4195,Post349,1,NA,May-17
User4192,Post488,1,15,Jun-17
User4192,Post426,1,15,Jun-17
User4192,Post279,1,14,Jun-17
User4187,Post279,1,14,Jun-17
User4186,Post430,1,2,Jul-17
User4179,Post347,1,1,May-17
User4177,Post345,1,5,Jul-17
User4170,Post279,1,14,Jun-17
User4167,Post127,1,NA,Jul-17
User4166,Post345,1,5,Jul-17
User4166,Post039,1,1,May-17
User4164,Post349,1,NA,May-17
User4163,Post430,1,2,Jul-17
User5191,Post064,1,15,Jun-17
User4150,Post454,1,NA,Jun-17
User4150,Post442,1,NA,Jun-17
User4143,Post426,1,15,Jun-17
User4140,Post426,1,15,Jun-17
User4140,Post279,1,14,Jun-17
User4133,Post279,1,14,Jun-17
User4130,Post068,1,16,Jul-17
User4126,Post279,1,14,Jun-17
User4123,Post279,1,14,Jun-17
User4108,Post426,1,15,Jun-17
User4104,Post347,1,1,May-17
User4100,Post127,1,NA,Jul-17
User4100,Post585,1,1,May-17
User4095,Post191,1,NA,Aug-17
User4091,Post560,1,10,Aug-17
User4085,Post398,1,15,Jun-17
User4083,Post596,1,8,Jul-17
User4079,Post279,1,14,Jun-17
User4072,Post129,1,11,Jul-17
User4069,Post398,1,15,Jun-17
User4067,Post430,1,2,Jul-17
User4064,Post347,1,1,May-17
User4063,Post279,1,14,Jun-17
User4061,Post345,1,5,Jul-17
User4054,Post454,1,NA,Jun-17
User4053,Post279,1,14,Jun-17
User4052,Post606,1,7,Aug-17
User4046,Post279,1,14,Jun-17
User4038,Post279,1,14,Jun-17
User4035,Post454,1,NA,Jun-17
User4033,Post454,1,NA,Jun-17
User4033,Post369,1,1,Jun-17
User4031,Post279,1,14,Jun-17
User4028,Post196,1,15,Aug-17
User4025,Post279,1,14,Jun-17
User4024,Post575,1,5,May-17
User4023,Post279,1,14,Jun-17
User4020,Post279,1,14,Jun-17
User4018,Post577,1,8,Jul-17
User4017,Post560,1,10,Aug-17
User4014,Post454,1,NA,Jun-17
User4014,Post442,1,NA,Jun-17
User4014,Post400,1,1,May-17
User4013,Post189,1,1,May-17
User4013,Post014,1,1,May-17
User4013,Post400,1,1,May-17
User4010,Post606,1,7,Aug-17
User4010,Post191,1,NA,Aug-17
User4010,Post279,1,14,Jun-17
User4005,Post430,1,2,Jul-17
User3996,Post196,1,15,Aug-17
User3995,Post565,1,1,May-17
User3990,Post345,1,5,Jul-17
User3986,Post448,1,1,Jun-17
User3983,Post279,1,14,Jun-17
User3981,Post581,1,6,Jun-17
User3974,Post196,1,15,Aug-17
User3971,Post577,1,8,Jul-17
User3971,Post234,1,2,May-17
User3969,Post426,1,15,Jun-17
User3966,Post150,1,15,Aug-17
User3966,Post564,1,NA,Aug-17
User3966,Post487,1,14,Aug-17
User3962,Post560,1,10,Aug-17
User3962,Post577,1,8,Jul-17
User3960,Post426,1,15,Jun-17
User3960,Post279,1,14,Jun-17
User3951,Post441,1,14,Jun-17
User3944,Post022,1,15,May-17
User3925,Post560,1,10,Aug-17
User3921,Post521,1,5,Jun-17
User3913,Post302,1,NA,Jun-17
User3912,Post347,1,1,May-17
User3907,Post103,1,10,Aug-17
User3903,Post347,1,1,May-17
User3902,Post129,1,11,Jul-17
User3897,Post448,1,1,Jun-17
User3892,Post279,1,14,Jun-17
User3891,Post577,1,8,Jul-17
User3888,Post279,1,14,Jun-17
User3887,Post039,1,1,May-17
User3884,Post575,1,5,May-17
User3883,Post560,1,10,Aug-17
User3882,Post315,1,15,Aug-17
User3880,Post598,1,14,May-17
User3878,Post605,1,17,Aug-17
User3878,Post454,1,NA,Jun-17
User4684,Post322,1,8,Jul-17
User4674,Post322,1,8,Jul-17
User3872,Post074,1,1,Jul-17
User3870,Post577,1,8,Jul-17
User3867,Post426,1,15,Jun-17
User3866,Post282,1,1,May-17
User3865,Post506,1,13,Jun-17
User3862,Post129,1,11,Jul-17
User3857,Post279,1,14,Jun-17
User3850,Post430,1,2,Jul-17
User3849,Post585,1,1,May-17
User3848,Post196,1,15,Aug-17
User3848,Post457,1,12,Aug-17
User3844,Post302,1,NA,Jun-17
User3843,Post506,1,13,Jun-17
User3843,Post398,1,15,Jun-17
User3836,Post448,1,1,Jun-17
User3835,Post430,1,2,Jul-17
User3835,Post039,1,1,May-17
User3833,Post442,1,NA,Jun-17
User3825,Post127,1,NA,Jul-17
User3820,Post398,1,15,Jun-17
User3813,Post367,1,1,May-17
User3812,Post279,1,14,Jun-17
User3810,Post279,1,14,Jun-17
User3808,Post349,1,NA,May-17
User3804,Post279,1,14,Jun-17
User3803,Post279,1,14,Jun-17
User3801,Post282,1,1,May-17
User3798,Post442,1,NA,Jun-17
User3794,Post448,1,1,Jun-17
User3788,Post127,1,NA,Jul-17
User3786,Post196,1,15,Aug-17
User3786,Post302,1,NA,Jun-17
User3783,Post441,1,14,Jun-17
User3778,Post279,1,14,Jun-17
User3777,Post191,1,NA,Aug-17
User4622,Post322,1,8,Jul-17
User3771,Post435,1,17,Jul-17
User3762,Post454,1,NA,Jun-17
User3762,Post442,1,NA,Jun-17
User3760,Post039,1,1,May-17
User3757,Post577,1,8,Jul-17
User3755,Post577,1,8,Jul-17
User3752,Post127,1,NA,Jul-17
User3752,Post279,1,14,Jun-17
User3751,Post426,1,15,Jun-17
User3746,Post191,1,NA,Aug-17
User3745,Post279,1,14,Jun-17
User3744,Post575,1,5,May-17
User3743,Post279,1,14,Jun-17
User3739,Post349,1,NA,May-17
User3730,Post585,1,1,May-17
User3730,Post400,1,1,May-17
User3728,Post302,1,NA,Jun-17
User3727,Post279,1,14,Jun-17
User3726,Post279,1,14,Jun-17
User3724,Post279,1,14,Jun-17
User3720,Post400,1,1,May-17
User3718,Post039,1,1,May-17
User3716,Post279,1,14,Jun-17
User3712,Post454,1,NA,Jun-17
