Source,Target,Weight,July19Topic,PostDate
User1174,Post107,1,10,MayAug-17
User1173,Post470,1,8,JanApr-17
User1172,Post447,1,1,JanApr-17
User1171,Post288,1,6,SepDec-17
User1171,Post480,1,17,SepDec-17
User1170,Post546,1,9,JanApr-17
User1169,Post025,1,7,JanApr-17
User1168,Post500,1,5,JanApr-17
User1167,Post279,1,14,MayAug-17
User1166,Post287,1,1,JanApr-17
User1165,Post385,1,12,MayAug-17
User1164,Post441,1,14,MayAug-17
User1164,Post426,1,15,MayAug-17
User1164,Post500,1,5,JanApr-17
User1504,Post497,1,9,SepDec-17
User1162,Post279,1,14,MayAug-17
User1161,Post201,1,13,JanApr-17
User1160,Post577,1,8,MayAug-17
User1159,Post504,1,3,JanApr-17
User1158,Post281,1,12,JanApr-17
User1156,Post430,1,2,MayAug-17
User1156,Post357,1,14,JanApr-17
User1156,Post379,1,14,JanApr-17
User1485,Post497,1,9,SepDec-17
User1155,Post265,1,9,SepDec-17
User1154,Post201,1,13,JanApr-17
User1153,Post279,1,14,MayAug-17
User1152,Post454,1,NA,MayAug-17
User1150,Post069,1,14,JanApr-17
User1149,Post288,1,6,SepDec-17
User1148,Post218,1,18,SepDec-17
User1147,Post296,1,1,MayAug-17
User2089,Post438,1,14,SepDec-17
User1145,Post188,1,NA,MayAug-17
User1145,Post367,1,1,MayAug-17
User1145,Post400,1,1,MayAug-17
User1145,Post463,1,1,JanApr-17
User1145,Post027,1,12,SepDec-16
User1144,Post509,1,1,JanApr-17
User1143,Post083,1,NA,SepDec-17
User1143,Post488,1,15,MayAug-17
User1143,Post287,1,1,JanApr-17
User1142,Post279,1,14,MayAug-17
User1141,Post454,1,NA,MayAug-17
User1140,Post265,1,9,SepDec-17
User1139,Post233,1,10,SepDec-17
User1478,Post497,1,9,SepDec-17
User1138,Post546,1,9,JanApr-17
User1137,Post378,1,18,SepDec-17
User1136,Post201,1,13,JanApr-17
User1135,Post302,1,NA,MayAug-17
User1134,Post347,1,1,MayAug-17
User1133,Post083,1,NA,SepDec-17
User1133,Post085,1,15,SepDec-17
User1133,Post009,1,NA,SepDec-17
User1472,Post497,1,9,SepDec-17
User1131,Post068,1,16,MayAug-17
User1130,Post340,1,10,SepDec-17
User1129,Post032,1,13,JanApr-17
User1129,Post368,1,6,JanApr-17
User1129,Post439,1,12,JanApr-17
User1129,Post152,1,5,JanApr-17
User1128,Post222,1,3,MayAug-17
User1128,Post349,1,NA,MayAug-17
User1127,Post177,1,7,SepDec-17
User1126,Post381,1,18,SepDec-17
User1126,Post085,1,15,SepDec-17
User1125,Post201,1,13,JanApr-17
User1124,Post279,1,14,MayAug-17
User1123,Post206,1,10,SepDec-17
User1122,Post108,1,15,SepDec-17
User1122,Post090,1,5,MayAug-17
User1122,Post442,1,NA,MayAug-17
User1121,Post347,1,1,MayAug-17
User1120,Post493,1,1,SepDec-17
User1119,Post329,1,4,JanApr-17
User1118,Post279,1,14,MayAug-17
User1115,Post147,1,15,JanApr-17
User1115,Post470,1,8,JanApr-17
User1115,Post010,1,8,JanApr-17
User1114,Post083,1,NA,SepDec-17
User1114,Post066,1,12,JanApr-17
User1114,Post050,1,9,JanApr-17
User1114,Post470,1,8,JanApr-17
User1114,Post174,1,15,JanApr-17
User1114,Post073,1,7,JanApr-17
User1113,Post536,1,14,JanApr-17
User1112,Post325,1,7,MayAug-17
User1112,Post035,1,12,JanApr-17
User1112,Post201,1,13,JanApr-17
User1111,Post279,1,14,MayAug-17
User1110,Post196,1,15,MayAug-17
User1110,Post488,1,15,MayAug-17
User1109,Post281,1,12,JanApr-17
User1108,Post279,1,14,MayAug-17
User1107,Post500,1,5,JanApr-17
User1106,Post281,1,12,JanApr-17
User1105,Post279,1,14,MayAug-17
User1104,Post279,1,14,MayAug-17
User1103,Post027,1,12,SepDec-16
User1102,Post203,1,13,SepDec-17
User1102,Post145,1,5,SepDec-17
User1101,Post262,1,18,SepDec-17
User1101,Post279,1,14,MayAug-17
User1434,Post497,1,9,SepDec-17
User1099,Post403,1,11,MayAug-17
User1099,Post065,1,3,JanApr-17
User1099,Post425,1,4,JanApr-17
User1098,Post571,1,12,JanApr-17
User1097,Post093,1,18,SepDec-17
User1097,Post426,1,15,MayAug-17
User1418,Post497,1,9,SepDec-17
User1095,Post546,1,9,JanApr-17
User1094,Post400,1,1,MayAug-17
User1093,Post193,1,2,MayAug-17
User1092,Post075,1,13,SepDec-16
User1091,Post125,1,16,JanApr-17
User1090,Post041,1,13,SepDec-16
User1090,Post266,1,12,MayAug-16
User1089,Post418,1,16,SepDec-17
User1089,Post360,1,1,SepDec-17
User1089,Post004,1,10,SepDec-17
User1089,Post596,1,8,MayAug-17
User1089,Post367,1,1,MayAug-17
User1089,Post347,1,1,MayAug-17
User1088,Post287,1,1,JanApr-17
User1087,Post085,1,15,SepDec-17
User1414,Post497,1,9,SepDec-17
User1087,Post025,1,7,JanApr-17
User1412,Post410,1,13,SepDec-17
User1085,Post447,1,1,JanApr-17
User1084,Post279,1,14,MayAug-17
User1084,Post025,1,7,JanApr-17
User1084,Post201,1,13,JanApr-17
User1083,Post226,1,8,SepDec-17
User1083,Post558,1,16,SepDec-17
User1082,Post129,1,11,MayAug-17
User1081,Post027,1,12,SepDec-16
User1389,Post497,1,9,SepDec-17
User1375,Post410,1,13,SepDec-17
User1078,Post036,1,1,JanApr-17
User1078,Post571,1,12,JanApr-17
User1077,Post089,1,18,SepDec-17
User1076,Post426,1,15,MayAug-17
User1075,Post281,1,12,JanApr-17
User1074,Post447,1,1,JanApr-17
User1300,Post497,1,9,SepDec-17
User1071,Post439,1,12,JanApr-17
User1070,Post597,1,1,JanApr-17
User1069,Post253,1,14,SepDec-17
User1067,Post571,1,12,JanApr-17
User1067,Post281,1,12,JanApr-17
User1066,Post488,1,15,MayAug-17
User1066,Post447,1,1,JanApr-17
User1065,Post093,1,18,SepDec-17
User1064,Post176,1,2,JanApr-17
User1063,Post577,1,8,MayAug-17
User1062,Post493,1,1,SepDec-17
User1062,Post281,1,12,JanApr-17
User1060,Post312,1,NA,SepDec-17
User1059,Post281,1,12,JanApr-17
User1058,Post493,1,1,SepDec-17
User1057,Post447,1,1,JanApr-17
User1057,Post190,1,10,JanApr-17
User1056,Post567,1,7,JanApr-17
User1055,Post024,1,1,MayAug-17
User1055,Post343,1,2,JanApr-17
User1054,Post233,1,10,SepDec-17
User1054,Post441,1,14,MayAug-17
User1053,Post361,1,16,SepDec-17
User1052,Post593,1,14,SepDec-17
User1051,Post577,1,8,MayAug-17
User1050,Post281,1,12,JanApr-17
User1049,Post297,1,13,JanApr-17
User1048,Post442,1,NA,MayAug-17
User1047,Post498,1,7,SepDec-17
User1046,Post504,1,3,JanApr-17
User1287,Post497,1,9,SepDec-17
User1044,Post329,1,4,JanApr-17
User1044,Post284,1,13,SepDec-16
User1043,Post056,1,2,MayAug-17
User1042,Post238,1,16,SepDec-17
User1042,Post279,1,14,MayAug-17
User1042,Post025,1,7,JanApr-17
User1041,Post428,1,7,JanApr-17
User1040,Post485,1,8,SepDec-17
User1039,Post279,1,14,MayAug-17
User1038,Post493,1,1,SepDec-17
User1037,Post500,1,5,JanApr-17
User1036,Post498,1,7,SepDec-17
User1036,Post418,1,16,SepDec-17
User1035,Post560,1,10,MayAug-17
User1035,Post259,1,4,MayAug-17
User1034,Post479,1,17,SepDec-17
User1033,Post039,1,1,MayAug-17
User1032,Post281,1,12,JanApr-17
User1031,Post455,1,1,MayAug-17
User1031,Post565,1,1,MayAug-17
User1030,Post447,1,1,JanApr-17
User1029,Post567,1,7,JanApr-17
User1028,Post575,1,5,MayAug-17
User1027,Post279,1,14,MayAug-17
User1027,Post222,1,3,MayAug-17
User1026,Post573,1,16,SepDec-17
User1025,Post087,1,12,SepDec-17
User1023,Post507,1,8,JanApr-17
User1022,Post398,1,15,MayAug-17
User2011,Post064,1,15,MayAug-17
User1020,Post279,1,14,MayAug-17
User1018,Post229,1,2,SepDec-17
User1017,Post381,1,18,SepDec-17
User1017,Post265,1,9,SepDec-17
User1017,Post238,1,16,SepDec-17
User1017,Post546,1,9,JanApr-17
User1017,Post500,1,5,JanApr-17
User1015,Post127,1,NA,MayAug-17
User1015,Post279,1,14,MayAug-17
User1014,Post381,1,18,SepDec-17
User1013,Post546,1,9,JanApr-17
User1012,Post262,1,18,SepDec-17
User1012,Post499,1,12,MayAug-17
User1012,Post279,1,14,MayAug-17
User1011,Post066,1,12,JanApr-17
User1010,Post302,1,NA,MayAug-17
User1010,Post426,1,15,MayAug-17
User1009,Post164,1,5,SepDec-17
User1224,Post497,1,9,SepDec-17
User1007,Post597,1,1,JanApr-17
User1007,Post281,1,12,JanApr-17
User1006,Post470,1,8,JanApr-17
User1005,Post546,1,9,JanApr-17
User1004,Post500,1,5,JanApr-17
User1002,Post065,1,3,JanApr-17
User1001,Post025,1,7,JanApr-17
User1000,Post568,1,1,MayAug-17
User0999,Post447,1,1,JanApr-17
User0999,Post281,1,12,JanApr-17
User1184,Post497,1,9,SepDec-17
User0998,Post569,1,17,JanApr-17
User0997,Post426,1,15,MayAug-17
User0997,Post279,1,14,MayAug-17
User1180,Post497,1,9,SepDec-17
User0996,Post093,1,18,SepDec-17
User0995,Post568,1,1,MayAug-17
User1163,Post410,1,13,SepDec-17
User0993,Post302,1,NA,MayAug-17
User0992,Post219,1,18,SepDec-17
User0992,Post471,1,NA,SepDec-17
User0992,Post279,1,14,MayAug-17
User0992,Post160,1,1,JanApr-17
User0992,Post249,1,17,JanApr-17
User0990,Post279,1,14,MayAug-17
User0989,Post548,1,10,JanApr-17
User0989,Post120,1,8,JanApr-17
User0988,Post442,1,NA,MayAug-17
User0987,Post075,1,13,SepDec-16
User0986,Post226,1,8,SepDec-17
User0986,Post219,1,18,SepDec-17
User0986,Post279,1,14,MayAug-17
User0985,Post597,1,1,JanApr-17
User0984,Post068,1,16,MayAug-17
User0983,Post477,1,17,SepDec-17
User0982,Post447,1,1,JanApr-17
User1155,Post410,1,13,SepDec-17
User0980,Post329,1,4,JanApr-17
User0979,Post349,1,NA,MayAug-17
User0978,Post505,1,17,SepDec-17
User0978,Post191,1,NA,MayAug-17
User0978,Post568,1,1,MayAug-17
User0978,Post025,1,7,JanApr-17
User0978,Post570,1,8,JanApr-17
User0977,Post447,1,1,JanApr-17
User0977,Post281,1,12,JanApr-17
User0976,Post343,1,2,JanApr-17
User0975,Post500,1,5,JanApr-17
User0974,Post281,1,12,JanApr-17
User0973,Post093,1,18,SepDec-17
User1139,Post158,1,11,SepDec-17
User0972,Post477,1,17,SepDec-17
User0972,Post196,1,15,MayAug-17
User0972,Post430,1,2,MayAug-17
User0971,Post238,1,16,SepDec-17
User0970,Post546,1,9,JanApr-17
User0969,Post573,1,16,SepDec-17
User0968,Post441,1,14,MayAug-17
User0967,Post262,1,18,SepDec-17
User0967,Post560,1,10,MayAug-17
User0967,Post441,1,14,MayAug-17
User0967,Post571,1,12,JanApr-17
User0966,Post235,1,5,SepDec-17
User0965,Post585,1,1,MayAug-17
User0964,Post017,1,1,MayAug-17
User0963,Post065,1,3,JanApr-17
User0963,Post609,1,9,JanApr-17
User1132,Post410,1,13,SepDec-17
User0960,Post066,1,12,JanApr-17
User0958,Post451,1,8,JanApr-17
User0958,Post417,1,11,JanApr-17
User0957,Post164,1,5,SepDec-17
User0957,Post560,1,10,MayAug-17
User0956,Post075,1,13,SepDec-16
User0955,Post279,1,14,MayAug-17
User0954,Post069,1,14,JanApr-17
User0953,Post398,1,15,MayAug-17
User0952,Post302,1,NA,MayAug-17
User0952,Post442,1,NA,MayAug-17
User0952,Post428,1,7,JanApr-17
User0951,Post226,1,8,SepDec-17
User0951,Post068,1,16,MayAug-17
User0950,Post260,1,4,SepDec-17
User0950,Post606,1,7,MayAug-17
User1100,Post497,1,9,SepDec-17
User0947,Post570,1,8,JanApr-17
User0946,Post548,1,10,JanApr-17
User0944,Post493,1,1,SepDec-17
User1096,Post497,1,9,SepDec-17
User0943,Post196,1,15,MayAug-17
User0942,Post418,1,16,SepDec-17
User0940,Post066,1,12,JanApr-17
User0939,Post279,1,14,MayAug-17
User0938,Post400,1,1,MayAug-17
User0938,Post584,1,13,MayAug-17
User0938,Post160,1,1,JanApr-17
User0938,Post252,1,7,JanApr-17
User0938,Post047,1,9,JanApr-17
User0938,Post509,1,1,JanApr-17
User0938,Post055,1,8,JanApr-17
User0937,Post233,1,10,SepDec-17
User0937,Post441,1,14,MayAug-17
User0937,Post025,1,7,JanApr-17
User0936,Post548,1,10,JanApr-17
User0935,Post252,1,7,JanApr-17
User1087,Post158,1,11,SepDec-17
User0933,Post346,1,3,SepDec-17
User0932,Post083,1,NA,SepDec-17
User0932,Post276,1,17,SepDec-17
User0932,Post373,1,14,SepDec-17
User0932,Post500,1,5,JanApr-17
User0930,Post447,1,1,JanApr-17
User0929,Post447,1,1,JanApr-17
User0927,Post493,1,1,SepDec-17
User0926,Post219,1,18,SepDec-17
User0925,Post469,1,13,JanApr-17
User0924,Post086,1,8,SepDec-17
User0923,Post279,1,14,MayAug-17
User0922,Post500,1,5,JanApr-17
User0921,Post203,1,13,SepDec-17
User0920,Post022,1,15,MayAug-17
User0919,Post281,1,12,JanApr-17
User0918,Post560,1,10,MayAug-17
User0918,Post120,1,8,JanApr-17
User0917,Post281,1,12,JanApr-17
User0916,Post500,1,5,JanApr-17
User0915,Post066,1,12,JanApr-17
User0914,Post439,1,12,JanApr-17
User0913,Post558,1,16,SepDec-17
User0911,Post279,1,14,MayAug-17
User0910,Post087,1,12,SepDec-17
User0909,Post426,1,15,MayAug-17
User0909,Post279,1,14,MayAug-17
User0909,Post500,1,5,JanApr-17
User0908,Post042,1,16,SepDec-17
User0907,Post053,1,8,SepDec-16
User0906,Post205,1,17,SepDec-16
User0905,Post546,1,9,JanApr-17
User0905,Post274,1,8,JanApr-17
User0905,Post570,1,8,JanApr-17
User0904,Post485,1,8,SepDec-17
User0903,Post381,1,18,SepDec-17
User0903,Post225,1,15,SepDec-17
User0901,Post452,1,16,SepDec-17
User1086,Post497,1,9,SepDec-17
User1080,Post497,1,9,SepDec-17
User0898,Post364,1,11,SepDec-17
User0897,Post597,1,1,JanApr-17
User0897,Post287,1,1,JanApr-17
User0896,Post500,1,5,JanApr-17
User0895,Post447,1,1,JanApr-17
User0894,Post441,1,14,MayAug-17
User0894,Post302,1,NA,MayAug-17
User0893,Post025,1,7,JanApr-17
User0892,Post442,1,NA,MayAug-17
User0891,Post262,1,18,SepDec-17
User0890,Post281,1,12,JanApr-17
User0889,Post426,1,15,MayAug-17
User1079,Post497,1,9,SepDec-17
User0887,Post493,1,1,SepDec-17
User1072,Post158,1,11,SepDec-17
User0885,Post426,1,15,MayAug-17
User0883,Post494,1,1,MayAug-17
User0882,Post515,1,1,JanApr-17
User0882,Post447,1,1,JanApr-17
User0882,Post281,1,12,JanApr-17
User0881,Post567,1,7,JanApr-17
User0881,Post417,1,11,JanApr-17
User0880,Post452,1,16,SepDec-17
User0879,Post147,1,15,JanApr-17
User0877,Post391,1,17,JanApr-17
User1008,Post497,1,9,SepDec-17
User0875,Post202,1,13,SepDec-17
User0874,Post287,1,1,JanApr-17
User0873,Post375,1,5,SepDec-17
User0873,Post430,1,2,MayAug-17
User0872,Post367,1,1,MayAug-17
User0871,Post452,1,16,SepDec-17
User0870,Post479,1,17,SepDec-17
User0870,Post562,1,6,SepDec-17
User0870,Post262,1,18,SepDec-17
User0869,Post164,1,5,SepDec-17
User0866,Post439,1,12,JanApr-17
User0864,Post430,1,2,MayAug-17
User0863,Post498,1,7,SepDec-17
User0863,Post191,1,NA,MayAug-17
User0862,Post262,1,18,SepDec-17
User0861,Post500,1,5,JanApr-17
User0860,Post285,1,18,SepDec-17
User0859,Post203,1,13,SepDec-17
User0858,Post608,1,18,SepDec-17
User0858,Post554,1,14,MayAug-17
User0857,Post447,1,1,JanApr-17
User0855,Post506,1,13,MayAug-17
User0854,Post262,1,18,SepDec-17
User0853,Post069,1,14,JanApr-17
User0852,Post452,1,16,SepDec-17
User0851,Post190,1,10,JanApr-17
User0850,Post498,1,7,SepDec-17
User0996,Post497,1,9,SepDec-17
User0994,Post410,1,13,SepDec-17
User0847,Post075,1,13,SepDec-16
User0846,Post120,1,8,JanApr-17
User0845,Post203,1,13,SepDec-17
User0844,Post500,1,5,JanApr-17
User0843,Post281,1,12,JanApr-17
User0840,Post279,1,14,MayAug-17
User0839,Post164,1,5,SepDec-17
User0838,Post221,1,14,JanApr-17
User0838,Post447,1,1,JanApr-17
User0837,Post550,1,8,JanApr-17
User0836,Post297,1,13,JanApr-17
User0835,Post446,1,17,SepDec-17
User0834,Post066,1,12,JanApr-17
User0833,Post493,1,1,SepDec-17
User0833,Post201,1,13,JanApr-17
User0832,Post206,1,10,SepDec-17
User0832,Post302,1,NA,MayAug-17
User0832,Post546,1,9,JanApr-17
User0831,Post488,1,15,MayAug-17
User0831,Post349,1,NA,MayAug-17
User0830,Post036,1,1,JanApr-17
User0829,Post233,1,10,SepDec-17
User0829,Post279,1,14,MayAug-17
User0828,Post201,1,13,JanApr-17
User0826,Post287,1,1,JanApr-17
User0825,Post426,1,15,MayAug-17
User0824,Post463,1,1,JanApr-17
User0823,Post302,1,NA,MayAug-17
User0823,Post442,1,NA,MayAug-17
User0823,Post349,1,NA,MayAug-17
User0823,Post025,1,7,JanApr-17
User0822,Post486,1,15,SepDec-16
User0822,Post148,1,15,SepDec-16
User0821,Post430,1,2,MayAug-17
User0820,Post190,1,10,JanApr-17
User0818,Post201,1,13,JanApr-17
User0817,Post024,1,1,MayAug-17
User0816,Post433,1,8,JanApr-17
User0815,Post004,1,10,SepDec-17
User0815,Post274,1,8,JanApr-17
User0814,Post279,1,14,MayAug-17
User0813,Post279,1,14,MayAug-17
User0813,Post567,1,7,JanApr-17
User0813,Post025,1,7,JanApr-17
User0813,Post044,1,16,JanApr-17
User0813,Post379,1,14,JanApr-17
User0812,Post571,1,12,JanApr-17
User0811,Post505,1,17,SepDec-17
User0810,Post223,1,1,SepDec-17
User0808,Post447,1,1,JanApr-17
User0806,Post546,1,9,JanApr-17
User0805,Post108,1,15,SepDec-17
User0805,Post361,1,16,SepDec-17
User0805,Post480,1,17,SepDec-17
User0804,Post275,1,17,MayAug-17
User0803,Post288,1,6,SepDec-17
User0803,Post108,1,15,SepDec-17
User0803,Post349,1,NA,MayAug-17
User0803,Post567,1,7,JanApr-17
User0802,Post279,1,14,MayAug-17
User0801,Post196,1,15,MayAug-17
User0981,Post497,1,9,SepDec-17
User0799,Post279,1,14,MayAug-17
User0798,Post493,1,1,SepDec-17
User0798,Post196,1,15,MayAug-17
User0797,Post226,1,8,SepDec-17
User0796,Post575,1,5,MayAug-17
User0795,Post129,1,11,MayAug-17
User0793,Post259,1,4,MayAug-17
User0793,Post441,1,14,MayAug-17
User0793,Post302,1,NA,MayAug-17
User0793,Post500,1,5,JanApr-17
User0792,Post584,1,13,MayAug-17
User0791,Post093,1,18,SepDec-17
User0790,Post302,1,NA,MayAug-17
User0790,Post349,1,NA,MayAug-17
User0790,Post035,1,12,JanApr-17
User0790,Post243,1,16,JanApr-17
User0972,Post158,1,11,SepDec-17
User0788,Post281,1,12,JanApr-17
User0787,Post120,1,8,JanApr-17
User0786,Post452,1,16,SepDec-17
User0785,Post571,1,12,JanApr-17
User0784,Post571,1,12,JanApr-17
User0783,Post281,1,12,JanApr-17
User0782,Post493,1,1,SepDec-17
User0781,Post500,1,5,JanApr-17
User0780,Post279,1,14,MayAug-17
User0780,Post439,1,12,JanApr-17
User0779,Post239,1,8,JanApr-17
User0778,Post597,1,1,JanApr-17
User0777,Post243,1,16,JanApr-17
User0776,Post320,1,8,JanApr-17
User0775,Post281,1,12,JanApr-17
User0774,Post560,1,10,MayAug-17
User0773,Post279,1,14,MayAug-17
User0772,Post560,1,10,MayAug-17
User0772,Post201,1,13,JanApr-17
User0771,Post447,1,1,JanApr-17
User0770,Post302,1,NA,MayAug-17
User0769,Post066,1,12,JanApr-17
User0768,Post279,1,14,MayAug-17
User0961,Post497,1,9,SepDec-17
User0766,Post281,1,12,JanApr-17
User1856,Post580,1,13,SepDec-17
User0764,Post439,1,12,JanApr-17
User0763,Post447,1,1,JanApr-17
User0763,Post281,1,12,JanApr-17
User0762,Post086,1,8,SepDec-17
User0761,Post039,1,1,MayAug-17
User0760,Post600,1,7,JanApr-17
User0758,Post583,1,15,SepDec-17
User0757,Post094,1,16,SepDec-17
User0755,Post129,1,11,MayAug-17
User0755,Post430,1,2,MayAug-17
User0755,Post349,1,NA,MayAug-17
User0753,Post279,1,14,MayAug-17
User0752,Post279,1,14,MayAug-17
User0750,Post281,1,12,JanApr-17
User0949,Post497,1,9,SepDec-17
User0748,Post537,1,14,SepDec-17
User0747,Post217,1,15,SepDec-17
User0746,Post262,1,18,SepDec-17
User0745,Post303,1,NA,MayAug-17
User0744,Post201,1,13,JanApr-17
User0743,Post546,1,9,JanApr-17
User0742,Post349,1,NA,MayAug-17
User0741,Post447,1,1,JanApr-17
User0741,Post281,1,12,JanApr-17
User0740,Post279,1,14,MayAug-17
User0740,Post287,1,1,JanApr-17
User0739,Post493,1,1,SepDec-17
User0739,Post036,1,1,JanApr-17
User0738,Post279,1,14,MayAug-17
User0737,Post430,1,2,MayAug-17
User0736,Post279,1,14,MayAug-17
User0734,Post164,1,5,SepDec-17
User0943,Post158,1,11,SepDec-17
User0732,Post597,1,1,JanApr-17
User0732,Post447,1,1,JanApr-17
User0731,Post075,1,13,SepDec-16
User0730,Post418,1,16,SepDec-17
User0934,Post410,1,13,SepDec-17
User0728,Post439,1,12,JanApr-17
User0727,Post127,1,NA,MayAug-17
User0727,Post302,1,NA,MayAug-17
User0727,Post454,1,NA,MayAug-17
User0727,Post426,1,15,MayAug-17
User0725,Post302,1,NA,MayAug-17
User0725,Post279,1,14,MayAug-17
User0724,Post463,1,1,JanApr-17
User0900,Post497,1,9,SepDec-17
User0722,Post279,1,14,MayAug-17
User0888,Post497,1,9,SepDec-17
User0721,Post441,1,14,MayAug-17
User0721,Post279,1,14,MayAug-17
User0720,Post120,1,8,JanApr-17
User0719,Post281,1,12,JanApr-17
User0718,Post233,1,10,SepDec-17
User0886,Post497,1,9,SepDec-17
User0716,Post430,1,2,MayAug-17
User0716,Post302,1,NA,MayAug-17
User0715,Post451,1,8,JanApr-17
User0714,Post036,1,1,JanApr-17
User0714,Post447,1,1,JanApr-17
User0713,Post500,1,5,JanApr-17
User0712,Post065,1,3,JanApr-17
User0711,Post281,1,12,JanApr-17
User0711,Post243,1,16,JanApr-17
User0709,Post560,1,10,MayAug-17
User0876,Post410,1,13,SepDec-17
User0708,Post347,1,1,MayAug-17
User0707,Post175,1,18,SepDec-17
User0707,Post281,1,12,JanApr-17
User0705,Post275,1,17,MayAug-17
User0704,Post609,1,9,JanApr-17
User0703,Post233,1,10,SepDec-17
User0703,Post325,1,7,MayAug-17
User0703,Post090,1,5,MayAug-17
User0703,Post581,1,6,MayAug-17
User0702,Post281,1,12,JanApr-17
User0701,Post349,1,NA,MayAug-17
User0701,Post536,1,14,JanApr-17
User0700,Post201,1,13,JanApr-17
User0699,Post129,1,11,MayAug-17
User0699,Post221,1,14,JanApr-17
User0698,Post426,1,15,MayAug-17
User0697,Post500,1,5,JanApr-17
User0849,Post497,1,9,SepDec-17
User0694,Post279,1,14,MayAug-17
User0693,Post068,1,16,MayAug-17
User0691,Post069,1,14,JanApr-17
User0690,Post567,1,7,JanApr-17
User0848,Post497,1,9,SepDec-17
User0688,Post279,1,14,MayAug-17
User0687,Post163,1,9,SepDec-17
User0686,Post279,1,14,MayAug-17
User0685,Post571,1,12,JanApr-17
User0685,Post281,1,12,JanApr-17
User0684,Post546,1,9,JanApr-17
User0800,Post497,1,9,SepDec-17
User0682,Post196,1,15,MayAug-17
User0681,Post281,1,12,JanApr-17
User0680,Post568,1,1,MayAug-17
User0679,Post094,1,16,SepDec-17
User0678,Post500,1,5,JanApr-17
User0677,Post004,1,10,SepDec-17
User0676,Post506,1,13,MayAug-17
User0675,Post528,1,10,SepDec-17
User0673,Post454,1,NA,MayAug-17
User0672,Post219,1,18,SepDec-17
User0672,Post505,1,17,SepDec-17
User0672,Post209,1,18,SepDec-17
User0672,Post081,1,13,JanApr-17
User0672,Post281,1,12,JanApr-17
User0671,Post281,1,12,JanApr-17
User0670,Post287,1,1,JanApr-17
User0670,Post571,1,12,JanApr-17
User0669,Post177,1,7,SepDec-17
User0668,Post281,1,12,JanApr-17
User0667,Post219,1,18,SepDec-17
User0666,Post499,1,12,MayAug-17
User0665,Post068,1,16,MayAug-17
User0664,Post449,1,15,SepDec-16
User0663,Post442,1,NA,MayAug-17
User0661,Post346,1,3,SepDec-17
User0660,Post326,1,17,SepDec-17
User0659,Post079,1,2,JanApr-17
User0658,Post400,1,1,MayAug-17
User0656,Post145,1,5,SepDec-17
User0653,Post500,1,5,JanApr-17
User0652,Post375,1,5,SepDec-17
User0651,Post571,1,12,JanApr-17
User0650,Post201,1,13,JanApr-17
User0649,Post201,1,13,JanApr-17
User0648,Post129,1,11,MayAug-17
User0648,Post546,1,9,JanApr-17
User0648,Post570,1,8,JanApr-17
User0647,Post233,1,10,SepDec-17
User0767,Post497,1,9,SepDec-17
User0646,Post032,1,13,JanApr-17
User0646,Post055,1,8,JanApr-17
User1744,Post580,1,13,SepDec-17
User0645,Post558,1,16,SepDec-17
User0645,Post596,1,8,MayAug-17
User0644,Post279,1,14,MayAug-17
User0643,Post281,1,12,JanApr-17
User0642,Post279,1,14,MayAug-17
User0641,Post287,1,1,JanApr-17
User0641,Post073,1,7,JanApr-17
User0749,Post497,1,9,SepDec-17
User0639,Post447,1,1,JanApr-17
User0638,Post164,1,5,SepDec-17
User0637,Post279,1,14,MayAug-17
User0636,Post584,1,13,MayAug-17
User0635,Post279,1,14,MayAug-17
User0634,Post285,1,18,SepDec-17
User0634,Post540,1,12,SepDec-17
User0634,Post034,1,8,JanApr-17
User0633,Post417,1,11,JanApr-17
User0632,Post558,1,16,SepDec-17
User0631,Post296,1,1,MayAug-17
User0631,Post448,1,1,MayAug-17
User0631,Post347,1,1,MayAug-17
User0631,Post342,1,15,MayAug-17
User0631,Post160,1,1,JanApr-17
User0631,Post509,1,1,JanApr-17
User0631,Post036,1,1,JanApr-17
User0631,Post569,1,17,JanApr-17
User0630,Post560,1,10,MayAug-17
User0629,Post093,1,18,SepDec-17
User0628,Post500,1,5,JanApr-17
User0627,Post036,1,1,JanApr-17
User0626,Post349,1,NA,MayAug-17
User0626,Post439,1,12,JanApr-17
User0625,Post493,1,1,SepDec-17
User0624,Post095,1,1,JanApr-17
User0624,Post545,1,15,JanApr-17
User0624,Post239,1,8,JanApr-17
User0624,Post470,1,8,JanApr-17
User0624,Post010,1,8,JanApr-17
User0733,Post497,1,9,SepDec-17
User0729,Post497,1,9,SepDec-17
User0622,Post279,1,14,MayAug-17
User0621,Post219,1,18,SepDec-17
User0621,Post418,1,16,SepDec-17
User0621,Post042,1,16,SepDec-17
User0621,Post558,1,16,SepDec-17
User0621,Post452,1,16,SepDec-17
User0620,Post150,1,15,MayAug-17
User0619,Post129,1,11,MayAug-17
User0618,Post052,1,6,SepDec-17
User0618,Post430,1,2,MayAug-17
User0617,Post281,1,12,JanApr-17
User0723,Post410,1,13,SepDec-17
User0616,Post172,1,18,MayAug-17
User0614,Post300,1,15,SepDec-17
User0614,Post355,1,9,SepDec-17
User0614,Post164,1,5,SepDec-17
User0613,Post536,1,14,JanApr-17
User0612,Post279,1,14,MayAug-17
User0721,Post410,1,13,SepDec-17
User0611,Post593,1,14,SepDec-17
User0611,Post460,1,2,SepDec-17
User0611,Post537,1,14,SepDec-17
